Nombre de estacion,Arica,Alto_Hospicio,Antofagasta,Copiapó,Huasco,Coquimbo,La_Serena,Concón,Valparaíso,Viña_del_Mar,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,El_Bosque,Cerro_Navia,Puente_Alto,Quilicura,Rancagua_I,Rancagua_II,Rengo,San_Fernando,Curicó,Talca_La_Florida,UC_Maule,U_Talca,Linares,Nielol,Las_Encinas,Padre_las_Casas,Valdivia,Valdivia_II,Osorno,Mirasol,Alerce,Coyhaique_I,Coyhaique_II,Punta_Arenas,La_Unión,Vialidad,Talagante
2021-11-30 13:00:00,14.6908,13.0,11.0,5.64633,6.0,10.8708,10.0,1.0,7.99375,4.53792,3.1,7.0,14.0,13.0,11.0,16.0,14.0,8.0,28.0,34.0,6.0,4.0,5.0,5.0,10.0,7.0,3.0,4.0,13.0,8.0,16.0,10.0,9.0,10.0,1.0,5.0,6.0,6.0,1.62517,9.0,8.0,11.0
2021-11-30 14:00:00,13.2862,18.0,12.0,3.89975,8.0,13.3258,9.0,8.0,6.14384,7.3155,3.1,6.0,13.0,18.0,11.0,19.0,16.0,16.0,44.0,26.0,8.0,3.0,7.0,10.0,10.0,9.0,1.0,6.0,11.0,10.0,11.0,5.0,9.0,11.0,1.0,9.0,3.0,6.0,2.248,9.0,10.0,10.0
2021-11-30 15:00:00,9.35042,12.0,11.0,3.61058,5.0,15.7117,5.0,6.0,5.78992,9.29167,3.1,14.0,23.0,10.0,12.0,17.0,12.0,12.0,69.0,13.0,9.0,9.0,12.0,8.0,6.0,9.0,2.0,9.0,13.0,9.0,15.0,6.0,5.0,10.0,2.0,8.0,5.0,6.0,1.4945,10.0,8.0,10.0
2021-11-30 16:00:00,8.33658,12.0,11.0,3.35209,7.0,13.005,6.0,7.0,6.36042,10.7425,3.1,15.0,16.0,12.0,10.0,13.0,10.0,8.0,4.0,17.0,8.0,5.0,9.0,6.0,5.0,8.0,4.0,8.0,12.0,6.0,12.0,8.0,4.0,10.0,1.0,9.0,4.0,5.0,1.0093299999999998,8.0,12.0,12.0
2021-11-30 17:00:00,7.571910000000001,13.0,14.0,2.24358,9.0,8.77184,5.0,10.0,7.59058,9.70642,3.1,8.0,20.0,10.0,6.0,11.0,10.0,11.0,18.0,16.0,7.0,2.0,9.0,5.0,5.0,5.0,5.0,5.0,9.0,10.0,8.0,8.0,8.0,6.0,1.0,8.0,1.0,5.0,1.0,6.0,7.0,10.0
2021-11-30 18:00:00,4.9925,13.0,12.0,2.35875,4.0,8.01042,8.0,9.0,9.49918,4.06225,3.1,9.0,14.0,10.0,8.0,9.0,10.0,9.0,8.0,2.0,5.0,3.0,11.0,7.0,6.0,1.0,1.0,6.0,10.0,6.0,13.0,6.0,6.0,13.0,1.0,6.0,4.0,4.0,1.01142,6.0,4.0,13.0
2021-11-30 19:00:00,6.22117,13.0,7.0,2.3435799999999998,1.0,7.10425,7.0,8.0,9.44084,3.25917,3.1,7.0,12.0,9.0,8.0,10.0,10.0,9.0,18.0,16.0,9.0,4.0,8.0,2.0,4.0,1.0,1.0,8.0,9.0,3.0,8.0,6.0,3.0,10.0,1.0,6.0,5.0,1.0,1.25458,4.0,7.0,12.0
2021-11-30 20:00:00,10.2664,12.0,8.0,1.45975,1.0,2.68954,5.0,9.0,8.192839999999999,3.353,3.1,6.0,12.0,7.0,8.0,17.0,13.0,8.0,4.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,1.0,7.0,5.0,1.0,9.0,4.0,4.0,11.0,1.0,8.0,5.0,1.0,1.0011700000000001,2.0,5.0,9.0
2021-11-30 21:00:00,9.09483,11.0,11.0,1.0633299999999999,1.0,1.32542,3.0,7.0,6.95817,3.8735,3.1,6.0,10.0,6.0,7.0,10.0,9.0,9.0,18.0,18.0,8.0,4.0,4.0,6.0,3.0,1.0,1.0,9.0,7.0,9.0,9.0,7.0,6.0,7.0,1.0,7.0,7.0,5.0,1.98367,4.0,6.0,9.0
2021-11-30 22:00:00,8.87425,10.0,10.0,2.15092,8.0,4.03108,12.0,4.0,6.6184199999999995,4.18767,3.1,10.0,9.0,7.0,7.0,10.0,9.0,8.0,12.0,11.0,10.0,4.0,2.0,9.0,4.0,3.0,1.0,6.0,8.0,15.0,11.0,8.0,3.0,5.0,1.0,4.0,2.5,3.0,1.5598299999999998,5.0,10.0,9.0
2021-11-30 23:00:00,14.8725,8.0,8.0,4.45633,10.0,7.27033,8.0,1.0,7.38658,3.719,3.1,6.0,6.0,7.0,11.0,8.0,12.0,8.0,7.0,16.0,2.0,5.0,4.0,5.0,7.0,6.0,1.0,7.0,9.0,7.0,11.0,8.0,9.0,13.0,1.0,5.0,2.5,3.0,1.0,8.0,10.0,8.0
2021-12-01 00:00:00,8.045910000000001,9.0,9.0,5.8780800000000015,6.0,7.6465,4.0,1.0,7.628589999999999,5.349,3.1,8.0,7.0,7.0,7.0,10.0,13.0,6.0,5.0,11.0,1.0,4.0,4.0,3.0,13.0,7.0,2.0,10.0,7.0,8.0,15.0,8.0,8.0,12.0,3.0,5.0,10.0,5.0,1.02908,7.0,8.0,9.0
2021-12-01 01:00:00,7.79975,11.0,6.0,9.13425,5.0,8.00383,4.0,2.0,6.16233,5.59258,3.1,8.0,8.0,7.0,8.0,12.0,9.0,6.0,3.0,29.0,3.0,10.0,5.0,7.0,15.0,9.0,7.0,7.0,6.0,7.0,13.0,7.0,7.0,9.0,8.0,16.0,7.0,5.0,2.51517,9.0,9.0,9.0
2021-12-01 02:00:00,9.357330000000001,6.0,5.0,9.14833,6.0,8.019739999999999,6.0,5.0,6.1063300000000025,6.28817,3.1,5.0,4.0,9.0,7.0,9.0,7.0,8.0,1.0,14.0,4.0,14.0,7.0,7.0,12.0,12.0,6.0,7.0,7.0,4.0,16.0,8.0,10.0,9.0,7.0,20.0,10.0,8.0,5.54433,7.0,10.0,10.0
2021-12-01 03:00:00,8.66809,7.0,6.0,6.2214199999999975,5.0,10.1983,7.0,5.0,7.88975,7.39417,3.1,3.0,5.0,6.0,6.0,6.0,10.0,5.0,2.0,10.0,2.0,9.0,6.0,11.0,15.0,13.0,7.0,8.0,5.0,4.0,8.0,8.0,7.0,6.0,7.0,11.0,8.0,14.0,4.79725,7.0,9.0,11.0
2021-12-01 04:00:00,9.20084,9.0,6.0,3.3640800000000004,4.0,10.9417,11.0,3.0,7.9303399999999975,6.1615800000000025,3.1,3.0,6.0,4.0,7.0,7.0,7.0,3.0,1.0,9.0,6.0,5.0,7.0,7.0,10.0,13.0,7.0,5.0,6.0,5.0,8.0,10.0,5.0,7.0,2.0,11.0,12.0,10.0,3.8234199999999996,5.0,6.0,9.0
2021-12-01 05:00:00,15.6675,7.0,9.0,5.5763300000000005,4.0,9.61833,8.0,1.0,7.1650800000000014,3.8960800000000004,3.1,7.0,7.0,10.0,6.0,11.0,5.0,9.0,10.0,2.2,5.0,3.0,7.0,9.0,7.0,11.0,4.0,8.0,6.0,6.0,11.0,7.0,6.0,8.0,1.0,9.0,6.0,7.0,2.51825,5.0,7.0,6.0
2021-12-01 06:00:00,10.7742,8.0,8.0,7.1836699999999984,5.0,11.455,11.0,8.0,6.95125,1.9235799999999998,3.1,9.0,8.0,7.0,7.0,19.0,11.0,6.0,6.0,17.0,7.0,1.0,6.0,7.0,9.0,10.0,3.0,8.0,7.0,4.0,7.0,5.0,5.0,6.0,2.0,8.0,1.0,6.0,1.0425,8.0,8.0,9.0
2021-12-01 07:00:00,6.67558,10.0,9.0,5.23875,2.0,11.4892,6.0,8.0,7.6675,2.74175,3.1,8.0,6.0,3.0,7.0,20.0,11.0,5.0,11.0,4.0,6.0,1.0,5.0,4.0,9.0,11.0,5.0,5.0,7.0,5.0,14.0,4.0,3.0,7.0,4.0,10.0,1.0,6.0,1.43892,6.0,10.0,9.0
2021-12-01 08:00:00,6.85292,12.0,10.0,3.87342,1.0,11.5233,3.0,4.0,6.54117,3.3360800000000004,3.1,9.0,4.0,6.0,7.0,9.0,7.0,8.0,8.0,8.0,3.0,9.0,9.0,11.0,8.0,11.0,6.0,3.0,4.0,6.0,10.0,4.0,1.0,9.0,6.0,5.0,2.0,3.0,1.32742,8.0,10.0,9.0
2021-12-01 09:00:00,7.590839999999999,8.0,7.0,3.8118300000000014,5.0,8.26534,4.0,1.0,7.02133,2.79025,3.1,6.0,5.0,7.0,5.0,6.0,9.0,6.0,7.0,10.0,3.0,5.0,6.0,7.0,11.0,11.0,5.0,8.0,5.0,7.0,8.0,3.0,1.0,8.0,4.0,4.0,1.0,1.0,1.0,6.0,10.0,8.0
2021-12-01 10:00:00,5.68467,7.0,12.0,3.73034,5.0,7.6985899999999985,7.0,7.0,9.89,6.13192,3.1,6.0,9.0,8.0,6.0,10.0,7.0,4.0,9.0,11.0,15.0,1.0,12.0,8.0,11.0,11.0,5.0,7.0,8.0,7.0,11.0,7.0,3.0,8.0,2.0,5.0,1.0,5.0,1.5896700000000001,2.0,8.0,9.0
2021-12-01 11:00:00,9.38066,10.0,18.0,4.50467,4.0,6.75633,12.0,9.0,9.755,7.497089999999999,3.1,9.0,5.0,9.0,5.0,11.0,10.0,8.0,31.0,17.0,8.0,1.0,10.0,7.0,13.0,9.0,15.0,7.0,8.0,7.0,12.0,7.0,4.0,11.0,3.0,6.0,9.0,15.0,3.8234199999999996,9.0,9.0,8.0
2021-12-01 12:00:00,5.42382,17.0,20.0,4.3364199999999995,3.0,5.051830000000002,10.0,6.0,9.14751,6.9565800000000015,3.1,10.0,11.0,14.0,10.0,13.0,11.0,10.0,21.0,30.0,11.0,3.0,8.0,8.0,10.0,7.0,6.0,7.0,7.0,8.0,12.0,5.0,7.0,10.0,4.0,6.0,18.0,11.0,4.49934,7.0,18.0,8.0
2021-12-01 13:00:00,16.1415,9.0,20.0,5.45525,5.0,5.44825,7.0,7.0,8.81,8.360669999999999,3.1,15.0,9.0,14.0,11.0,15.0,14.0,8.0,31.0,18.0,12.0,7.0,8.0,6.0,10.0,8.0,5.0,6.0,10.0,11.0,13.0,8.0,10.0,16.0,6.0,14.0,22.0,9.0,4.56316,8.0,16.0,10.0
2021-12-01 14:00:00,8.21208,6.0,14.0,7.7260800000000005,7.0,7.6335,12.0,9.0,8.38509,10.1533,3.1,17.0,13.0,24.0,14.0,18.0,23.0,14.0,29.0,26.0,12.0,4.0,9.0,9.0,11.0,10.0,4.0,8.0,8.0,8.0,12.0,6.0,6.0,10.0,8.0,11.0,7.0,4.0,4.68525,6.0,10.0,12.0
2021-12-01 15:00:00,6.366169999999999,9.0,17.0,7.4896699999999985,6.0,10.3283,11.0,10.0,6.3845800000000015,12.0567,3.1,15.0,16.0,14.0,17.0,22.0,19.0,10.0,25.0,19.0,18.0,8.0,9.0,13.0,8.0,12.0,5.0,12.0,5.0,10.0,10.0,2.0,4.0,8.0,5.0,8.0,4.0,1.0,5.60767,5.0,12.0,10.0
2021-12-01 16:00:00,14.2051,11.0,10.0,5.37,4.0,8.9325,9.0,6.0,6.8420000000000005,11.95,3.1,17.0,15.0,16.0,2.1,25.0,17.0,16.0,18.0,23.0,9.0,7.0,14.0,11.0,11.0,14.0,6.0,13.0,9.0,8.0,15.0,3.0,4.0,7.0,3.0,16.0,3.0,1.0,6.489669999999999,8.0,16.0,15.0
2021-12-01 17:00:00,6.7106699999999995,10.0,8.0,3.8163300000000002,5.0,8.94583,6.0,14.0,4.63875,12.3342,3.1,17.0,17.0,18.0,2.1,23.0,18.0,12.0,24.0,16.0,16.0,7.0,12.0,7.0,9.0,14.0,7.0,11.0,11.0,6.0,13.0,5.0,3.0,11.0,25.0,27.0,5.0,2.0,5.82267,11.0,12.0,9.0
2021-12-01 18:00:00,3.5603300000000004,12.0,6.0,3.0136700000000003,6.0,7.0360000000000005,5.0,7.0,4.99558,9.795,3.1,15.0,14.0,8.0,5.0,13.0,17.0,8.0,1.0,16.0,7.0,2.1,12.0,7.0,9.0,13.0,9.0,14.0,6.0,4.0,14.0,3.0,4.0,12.0,19.0,13.0,3.0,10.0,6.28575,6.0,8.0,11.0
2021-12-01 19:00:00,4.51417,15.0,6.0,1.71,4.0,2.87892,4.0,13.0,6.6745,9.61,3.1,10.0,16.0,12.0,6.0,15.0,18.0,6.0,12.0,12.0,9.0,7.0,10.0,9.0,10.0,11.0,6.0,13.0,4.0,3.0,9.0,1.0,1.0,9.0,14.0,10.0,4.0,8.0,6.96333,16.0,8.0,14.0
2021-12-01 20:00:00,5.78233,13.0,8.0,2.8,5.0,5.16258,5.0,8.0,7.1498300000000015,6.9881699999999976,3.1,11.0,9.0,10.0,6.0,11.0,16.0,7.0,18.0,19.0,10.0,5.0,9.0,11.0,13.0,9.0,6.0,9.0,5.0,2.0,10.0,1.0,1.0,12.0,12.0,17.0,4.0,5.0,5.91742,6.0,13.0,12.0
2021-12-01 21:00:00,7.57925,9.0,4.0,1.06958,8.0,8.64275,5.0,3.0,7.235339999999999,6.28741,3.1,10.0,9.0,8.0,9.0,10.0,10.0,6.0,18.0,19.0,10.0,2.0,10.0,8.0,10.0,11.0,9.0,12.0,8.0,4.0,9.0,4.0,1.0,10.0,7.0,17.0,4.0,5.0,5.65958,11.0,18.0,14.0
2021-12-01 22:00:00,7.704919999999999,15.0,5.0,3.93967,8.0,8.52484,6.0,9.0,7.228910000000001,6.21108,3.1,7.0,6.0,9.0,10.0,12.0,14.0,6.0,6.0,20.0,9.0,4.0,8.0,14.0,10.0,13.0,7.0,10.0,7.0,6.0,11.0,3.0,1.0,16.0,16.0,24.0,6.0,12.0,5.44183,6.0,8.0,14.0
2021-12-01 23:00:00,9.60266,14.0,5.0,7.2105,7.0,9.2075,5.0,6.0,8.21391,6.42966,3.1,9.0,17.0,6.0,11.0,11.0,10.0,6.0,9.0,20.0,9.0,7.0,9.0,9.0,12.0,11.0,7.0,27.0,7.0,5.0,11.0,1.0,1.0,16.0,23.0,20.0,9.0,8.0,3.87392,6.0,13.0,12.0
2021-12-02 00:00:00,5.73175,12.0,2.0,9.34834,5.0,10.775,7.0,4.0,7.3825,5.6645,3.1,14.0,12.0,3.0,10.0,9.0,10.0,6.0,8.0,18.0,8.0,6.0,11.0,6.0,11.0,12.0,8.0,8.0,8.0,6.0,16.0,4.0,1.0,18.0,24.0,24.0,13.0,19.0,4.40192,9.0,9.0,15.0
2021-12-02 01:00:00,4.7850800000000016,11.0,1.0,9.8075,3.0,8.75267,7.0,8.0,7.8045,5.69984,3.1,11.0,12.0,8.0,11.0,8.0,8.0,5.0,18.0,22.0,9.0,12.0,11.0,7.0,11.0,15.0,9.0,11.0,5.0,9.0,19.0,9.0,3.0,20.0,21.0,29.0,17.0,22.0,5.527,25.0,8.0,13.0
2021-12-02 02:00:00,6.89633,9.0,4.0,9.72501,6.0,7.26608,9.0,10.0,10.9383,6.972339999999999,3.1,12.0,11.0,8.0,10.0,11.0,9.0,6.0,27.0,10.0,8.0,8.0,8.0,7.0,9.0,7.0,8.0,9.0,4.0,7.0,10.0,8.0,4.0,18.0,2.0,22.0,17.0,19.0,5.71433,26.0,23.0,9.0
2021-12-02 03:00:00,10.2799,9.0,5.0,8.287,9.0,5.90475,9.0,11.0,10.8883,6.763660000000002,3.1,9.0,12.0,10.0,7.0,10.0,9.0,10.0,6.0,10.0,6.0,8.0,7.0,6.0,7.0,7.0,4.0,11.0,7.0,7.0,10.0,7.0,4.0,13.0,1.0,1.0,22.0,28.0,6.01725,11.0,19.0,12.0
2021-12-02 04:00:00,7.699839999999999,41.0,4.0,6.37566,7.0,3.4740800000000003,10.0,8.0,10.2367,5.13483,3.1,9.0,9.0,8.0,8.0,10.0,10.0,13.0,8.0,20.0,5.0,7.0,6.0,4.0,6.0,7.0,5.0,8.0,5.0,7.0,12.0,10.0,9.0,21.0,1.0,1.0,18.0,17.0,4.5415,9.0,16.0,11.0
2021-12-02 05:00:00,4.001,27.0,5.0,6.73425,4.0,3.35067,9.0,7.0,9.88417,4.78992,3.1,9.0,11.0,11.0,7.0,11.0,8.0,16.0,25.0,10.0,12.0,8.0,7.0,9.0,5.0,10.0,5.0,5.0,7.0,5.0,10.0,9.0,8.0,8.0,3.0,6.0,2.1,17.0,4.1883300000000006,9.0,14.0,9.0
2021-12-02 06:00:00,2.8,30.0,9.0,6.98734,3.0,2.88592,8.0,7.0,8.41408,3.11692,3.1,11.0,9.0,8.0,5.0,21.0,11.0,11.0,7.0,18.0,6.0,5.0,10.0,8.0,7.0,9.0,3.0,2.0,6.0,4.0,9.0,7.0,6.0,8.0,4.0,3.0,2.1,10.0,3.881,10.0,12.0,12.0
2021-12-02 07:00:00,2.32967,27.0,8.0,5.09859,3.0,3.599,7.0,10.0,6.52392,1.14917,3.1,7.0,10.0,5.0,5.0,10.0,8.0,16.0,9.0,17.0,7.0,7.0,8.0,6.0,9.0,4.0,3.0,2.0,7.0,3.0,11.0,7.0,7.0,10.0,3.0,2.0,2.2,6.0,3.01333,7.0,12.0,10.0
2021-12-02 08:00:00,8.679839999999999,29.0,8.0,4.8758300000000006,6.0,4.37475,3.0,6.0,5.3020000000000005,1.77908,3.1,9.0,8.0,6.0,8.0,9.0,13.0,13.0,7.0,13.0,8.0,7.0,9.0,7.0,6.0,5.0,1.0,4.0,5.0,3.0,12.0,5.0,7.0,8.0,1.0,5.0,7.0,6.0,3.47167,7.0,12.0,13.0
2021-12-02 09:00:00,6.10625,28.0,9.0,3.91025,6.0,5.38558,4.0,5.0,5.32092,1.60692,3.1,16.0,7.0,10.0,6.0,15.0,12.0,13.0,14.0,14.0,8.0,18.0,9.0,6.0,6.0,5.0,1.0,6.0,4.0,6.0,9.0,5.0,5.0,11.0,1.0,4.0,4.0,4.0,5.15025,7.0,8.0,20.0
2021-12-02 10:00:00,13.9736,34.0,12.0,5.1705,2.0,4.5690800000000005,7.0,6.0,8.71049,1.0,3.1,2.1,9.0,13.0,8.0,24.0,12.0,12.0,6.0,22.0,8.0,5.0,10.0,6.0,7.0,6.0,3.0,3.0,10.0,4.0,9.0,6.0,8.0,10.0,1.0,4.0,5.0,9.0,9.14084,6.0,15.0,14.0
2021-12-02 11:00:00,14.1848,28.0,17.0,5.073,3.0,6.87967,8.0,10.0,9.88167,1.0,3.1,13.0,10.0,15.0,12.0,23.0,24.0,15.0,17.0,18.0,20.0,10.0,7.0,8.0,10.0,8.0,5.0,7.0,11.0,6.0,11.0,7.0,8.0,13.0,1.0,6.0,9.0,14.0,7.16025,13.0,11.0,14.0
2021-12-02 12:00:00,25.0125,27.0,23.0,4.95,3.0,7.10525,9.0,10.0,11.7292,1.35917,3.1,15.0,12.0,14.0,22.0,22.0,22.0,11.0,42.0,19.0,8.0,6.0,9.0,8.0,8.0,9.0,7.0,7.0,9.0,8.0,11.0,6.0,4.0,12.0,4.0,8.0,10.0,11.0,4.87859,8.0,11.0,13.0
2021-12-02 13:00:00,22.2067,16.0,14.0,4.70483,4.0,8.87526,6.0,9.0,13.4658,6.32059,3.1,16.0,13.0,18.0,18.0,22.0,18.0,18.0,48.0,20.0,13.0,1.0,9.0,8.0,8.0,10.0,4.0,7.0,11.0,8.0,14.0,8.0,5.0,11.0,3.0,8.0,12.0,8.0,4.30192,5.0,11.0,17.0
2021-12-02 14:00:00,7.687419999999999,11.0,13.0,5.207999999999998,2.0,9.45917,10.0,11.0,14.6842,12.8883,3.1,19.0,10.0,19.0,12.0,29.0,18.0,19.0,55.0,34.0,10.0,9.0,13.0,11.0,6.0,7.0,3.0,2.5,12.0,6.0,12.0,6.0,4.0,15.0,1.0,10.0,8.0,7.0,4.86142,5.0,8.0,19.0
2021-12-02 15:00:00,10.8934,16.0,12.0,5.049919999999998,1.0,8.677669999999999,9.0,8.0,14.5158,15.5608,3.1,20.0,14.0,20.0,17.0,22.0,17.0,17.0,33.0,10.0,9.0,12.0,2.5,10.0,14.0,8.0,6.0,2.5,12.0,3.0,14.0,8.0,5.0,10.0,1.0,7.0,5.0,8.0,1.89542,4.0,10.0,21.0
2021-12-02 16:00:00,10.7632,9.0,10.0,3.13658,5.0,8.85333,6.0,4.0,14.685,19.0583,3.1,18.0,20.0,12.0,14.0,27.0,15.0,13.0,14.0,12.0,10.0,9.0,2.5,16.0,12.0,10.0,7.0,1.0,5.0,5.0,14.0,6.0,4.0,9.0,1.0,4.0,4.0,7.0,2.31,5.0,8.0,11.0
2021-12-02 17:00:00,11.8165,17.0,9.0,2.22825,10.0,8.130339999999999,8.0,1.0,13.0425,18.4625,3.1,18.0,19.0,9.0,11.0,24.0,19.0,12.0,23.0,22.0,16.0,2.1,12.0,11.0,15.0,8.0,7.0,1.0,6.0,7.0,9.0,2.0,6.0,7.0,1.0,2.0,1.0,4.0,1.6389200000000002,7.0,6.0,10.0
2021-12-02 18:00:00,10.5628,12.0,7.0,2.03783,9.0,9.70609,7.0,1.0,9.91251,6.75142,3.1,14.0,19.0,13.0,11.0,18.0,16.0,12.0,18.0,10.0,8.0,6.0,10.0,10.0,15.0,11.0,8.0,1.0,8.0,5.0,9.0,3.0,6.0,7.0,1.0,8.0,1.0,2.0,1.0,4.0,4.0,13.0
2021-12-02 19:00:00,7.072,12.0,8.0,3.13242,6.0,9.41417,6.0,2.5,8.36308,8.427669999999999,3.1,9.0,13.0,9.0,8.0,16.0,12.0,10.0,20.0,12.0,11.0,9.0,9.0,9.0,14.0,14.0,10.0,1.0,11.0,13.0,7.0,2.0,4.0,6.0,1.0,6.0,5.0,7.0,1.0,3.0,8.0,13.0
2021-12-02 20:00:00,3.03842,17.0,7.0,3.9994199999999998,5.0,8.433910000000001,5.0,2.5,10.4917,10.0183,3.1,11.0,14.0,11.0,11.0,19.0,20.0,8.0,27.0,17.0,12.0,8.0,8.0,12.0,15.0,11.0,9.0,1.0,10.0,10.0,8.0,2.0,5.0,7.0,1.0,4.0,6.0,7.0,1.04892,4.0,7.0,16.0
2021-12-02 21:00:00,7.04984,15.0,8.0,2.48,1.0,4.9690900000000005,6.0,8.0,10.5092,10.7033,3.1,10.0,10.0,16.0,11.0,16.0,12.0,7.0,11.0,16.0,16.0,7.0,6.0,13.0,14.0,9.0,9.0,1.0,11.0,13.0,16.0,2.0,4.0,7.0,1.0,2.0,7.0,7.0,1.93842,3.0,9.0,14.0
2021-12-02 22:00:00,10.4108,15.0,6.0,1.85625,1.0,3.17208,4.0,6.0,9.93666,10.3683,3.1,8.0,16.0,9.0,8.0,14.0,17.0,10.0,10.0,15.0,11.0,7.0,7.0,9.0,12.0,12.0,11.0,1.0,8.0,8.0,15.0,3.0,7.0,6.0,1.0,1.0,5.0,5.0,2.963,3.0,10.0,19.0
2021-12-02 23:00:00,11.5892,16.0,4.0,3.7880000000000003,5.0,4.2585,5.0,6.0,10.865,2.1,3.1,9.0,13.0,13.0,9.0,12.0,14.0,10.0,10.0,13.0,9.0,15.0,12.0,11.0,19.0,17.0,8.0,1.0,9.0,8.0,11.0,2.0,2.1,5.0,1.0,4.0,4.0,3.0,2.61775,8.0,17.0,12.0
2021-12-03 00:00:00,15.2042,14.0,3.0,6.7065,5.0,1.5848,5.0,9.0,12.4483,2.1,3.1,9.0,12.0,13.0,11.0,11.0,12.0,12.0,5.0,10.0,11.0,17.0,7.0,12.0,21.0,16.0,6.0,2.0,12.0,8.0,17.0,4.0,3.0,7.0,1.0,7.0,16.0,21.0,2.6135,7.0,11.0,13.0
2021-12-03 01:00:00,14.3342,13.0,4.0,9.6875,6.0,2.8,9.0,11.0,14.1375,2.1,3.1,13.0,10.0,11.0,10.0,13.0,14.0,24.0,4.0,15.0,11.0,21.0,6.0,15.0,16.0,20.0,24.0,3.0,11.0,12.0,21.0,6.0,7.0,15.0,1.0,8.0,14.0,17.0,2.046,13.0,15.0,12.0
2021-12-03 02:00:00,7.54467,14.0,3.0,9.470839999999999,7.0,2.8,10.0,8.0,17.4967,2.1,3.1,13.0,14.0,14.0,12.0,18.0,11.0,13.0,17.0,13.0,7.0,12.0,6.0,14.0,20.0,13.0,13.0,3.0,8.0,12.0,17.0,11.0,7.0,14.0,1.0,5.0,19.0,19.0,2.43383,20.0,13.0,12.0
2021-12-03 03:00:00,3.8169999999999997,14.0,1.0,7.8330800000000025,8.0,2.8,6.0,4.0,16.6083,2.1,3.1,13.0,9.0,10.0,9.0,11.0,9.0,11.0,15.0,11.0,6.0,11.0,15.0,12.0,9.0,14.0,12.0,3.0,14.0,10.0,23.0,7.0,8.0,14.0,1.0,2.0,18.0,12.0,2.59125,14.0,23.0,17.0
2021-12-03 04:00:00,8.63925,14.0,5.0,5.90816,7.0,1.3458299999999999,7.0,8.0,15.49,53.0392,3.1,14.0,7.0,9.0,13.0,14.0,12.0,11.0,10.0,17.0,11.0,13.0,14.0,17.0,15.0,14.0,11.0,2.0,10.0,13.0,13.0,9.0,7.0,13.0,2.0,9.0,21.0,21.0,2.77317,8.0,15.0,12.0
2021-12-03 05:00:00,12.7128,15.0,8.0,5.49084,4.0,1.93733,5.0,14.0,14.8733,80.1309,3.1,13.0,11.0,13.0,13.0,18.0,14.0,14.0,37.0,19.0,10.0,14.0,14.0,14.0,14.0,16.0,11.0,1.0,10.0,12.0,17.0,9.0,6.0,9.0,2.0,12.0,22.0,3.0,3.1168299999999998,6.0,15.0,10.0
2021-12-03 06:00:00,5.54,16.0,6.0,5.03525,3.0,3.64684,9.0,7.0,14.8683,61.9308,3.1,12.0,11.0,13.0,11.0,14.0,10.0,10.0,18.0,12.0,11.0,9.0,15.0,14.0,10.0,15.0,10.0,2.0,9.0,14.0,20.0,8.0,5.0,10.0,1.0,4.0,13.0,11.0,3.04609,6.0,7.0,10.0
2021-12-03 07:00:00,6.4328400000000014,11.0,4.0,4.95734,4.0,2.52142,5.0,14.0,14.8375,42.8042,3.1,17.0,10.0,15.0,12.0,18.0,18.0,21.0,12.0,12.0,18.0,10.0,18.0,12.0,12.0,17.0,9.0,1.0,13.0,16.0,23.0,9.0,10.0,8.0,1.0,2.0,23.0,7.0,3.06967,3.0,11.0,15.0
2021-12-03 08:00:00,10.0063,12.0,12.0,4.81165,5.0,1.1975,4.0,11.0,11.4367,30.1092,3.1,19.0,11.0,18.0,12.0,17.0,20.0,16.0,12.0,20.0,12.0,12.0,15.0,13.0,8.0,11.0,8.0,1.0,9.0,12.0,17.0,7.0,9.0,10.0,1.0,2.0,30.0,3.0,1.24983,8.0,10.0,15.0
2021-12-03 09:00:00,15.4933,14.0,9.0,4.68233,6.0,3.9571699999999996,6.0,8.0,10.4717,23.5608,3.1,15.0,9.0,16.0,12.0,16.0,14.0,17.0,14.0,19.0,19.0,12.0,19.0,13.0,14.0,11.0,9.0,1.0,10.0,12.0,20.0,9.0,4.0,10.0,1.0,7.0,35.0,11.0,2.48409,7.0,7.0,13.0
2021-12-03 10:00:00,6.74966,18.0,9.0,4.458080000000002,4.0,6.011,5.0,6.0,10.585,19.3767,3.1,22.0,9.0,14.0,11.0,20.0,12.0,14.0,19.0,26.0,20.0,20.0,20.0,16.0,10.0,15.0,10.0,3.0,7.0,8.0,19.0,7.0,4.0,8.0,1.0,7.0,30.0,22.0,4.32792,8.0,10.0,13.0
2021-12-03 11:00:00,14.4525,18.0,16.0,5.2195,2.0,8.16283,4.0,19.0,11.43,16.1767,3.1,20.0,11.0,21.0,19.0,32.0,20.0,17.0,24.0,38.0,24.0,24.0,18.0,12.0,15.0,12.0,10.0,5.0,9.0,10.0,18.0,6.0,5.0,9.0,1.0,7.0,20.0,28.0,4.533919999999998,7.0,10.0,15.0
