Region,Codigo region,Comuna,Codigo comuna,Poblacion,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-16,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-02-01,2022-02-08,2022-02-15,2022-02-22,2022-03-01,2022-03-08,2022-03-15,2022-03-22,2022-03-29,2022-04-05,2022-04-12,2022-04-19,2022-04-26,2022-05-03,2022-05-10,2022-05-17,2022-05-24,2022-05-31,2022-06-07,2022-06-14,2022-06-21,2022-06-28,2022-07-05,2022-07-12,2022-07-19,2022-07-26,2022-08-02,2022-08-09,2022-08-16,2022-08-23,2022-08-30,2022-09-06,2022-09-13,2022-09-20,2022-09-27
La Araucania,9.0,Curacautin,9203.0,18178.0,-,-,2.5,5,1.5,2.366666667,4.2,4.833333333,4.833333333,1.75,10,3.25,4.2,3.333333333,4.076923077,2.202898551,5.192307692,3.238095238,3.166666667,3.923076923,4.8,3.117647059,4.434782609,4.571428571,3.23255814,3.166666667,4.785714286,2.647058824,4.083333333,3.743589744,5,6.625,3.305555556,3.606060606,2.84375,3.696969697,5,4.571428571,4.371428571,6.142857143,3.588235294,7,2.6,-,5.5,3.285714286,4.6,3.5,13.4,2,-,9,4,-,3,2,3.5,6,10,31,14,5.4,4.5,-,0,1,20,5.076923076923077,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Araucania,9.0,Ercilla,9204.0,8458.0,1.055555556,2.25,3,24,6,8,1.4,-,3.5,2.857142857,4.4,2.25,2,4,7,2.888888889,3.25,2.444444444,2.882352941,2.9375,5.692307692,2.894736842,3.391304348,2.315789474,2.538461538,1.835820896,4.666666667,3.102564103,4.666666667,3.783783784,2.681818182,3.458333333,3.514285714,3.131578947,4.12,2.9375,2.514285714,2,5.9375,3.631578947,3.538461538,2.333333333,7.5,-,1.166666667,4,-,4,-,-,1,-,-,3,2,6.2,5,-,-,4,26,3.75,11,-,3,6.333333333333333,2,8.333333333333334,3.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Araucania,9.0,Lonquimay,9205.0,11049.0,4.75,1.6,2.5,2,-,-,4,9.333333333,14,5,4,2.6,3.833333333,3.583333333,6.6,21,3,6.666666667,19,4,2.928571429,4.1,3.380952381,3.885714286,4.238095238,4.5,4.882352941,8.5,7,2.642857143,5.5,4.5625,5.571428571,6.5,2.588235294,4.592592593,4.442307692,5.972972973,5.264705882,2.738095238,3.666666667,4.9,4.074074074,4.869565217,5.05,4.8,3.642857143,8.714285714,6,2,5,12,7,-,-,-,3.6666666666666665,0,2.142857142857143,8.25,6.2631578947368425,7.363636363636363,6.9,9.3,7,7.666666666666667,6.142857142857143,2.0714285714285716,2.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Araucania,9.0,Los Sauces,9206.0,7517.0,9,1.916666667,5,-,5.5,8,2.571428571,6.75,2,1.709677419,10,1.333333333,2.785714286,5,4.444444444,5.333333333,4.6,0.5,2.647058824,6.375,3.083333333,2.368421053,2.162790698,2.454545455,1.958333333,2.648648649,4.285714286,2.944444444,4.777777778,2.96,5.2,2.936170213,3.564102564,3.024390244,2.75,2.628571429,4.515151515,2.688888889,3.03125,3.952380952,2.857142857,3,4,2.714285714,7,2,-,-,-,-,2,-,4,9,3,1,4,-,1.8,3,4,-,3.3,-,12,3,2,2.8,2.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Araucania,9.0,Lumaco,9207.0,10050.0,0.8,0.25,2,4.4,1.5,4.5,2.583333333,5.8125,4.833333333,4.555555556,3.288888889,5.363636364,2.647058824,4.333333333,3.8125,2.736842105,1.833333333,1.470588235,2.947368421,3.961538462,4.590909091,3.176470588,3.617647059,2.315789474,2.322033898,2.666666667,3.097560976,3.02,5.565217391,3.106382979,3.333333333,5.142857143,2.75,3,4.8,3.8,4.176470588,3.576923077,4.214285714,3.461538462,4.428571429,3.666666667,14,4.5,3.333333333,3,6.333333333,7.777777778,5.833333333,7.5,-,10,4,-,1.6666666666666667,0.3333333333333333,2.75,-,4,9,3,-,-,-,8,4,13,3.5555555555555554,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Araucania,9.0,Puren,9208.0,12188.0,0.5,-,7,1.5,10,4.5,2.714285714,6,7,2.058823529,4.272727273,9,5.2,10.8,2.636363636,3.869565217,2.6,2.652173913,4.578947368,4.15625,4.4,4.473684211,3.344827586,3,6.285714286,3,1.657142857,2.75,3.625,3.633333333,3.909090909,2.833333333,2.113636364,4.888888889,2.925925926,5.153846154,4.142857143,12.5,7.5,5,3.823529412,4.217391304,7.75,5,4.25,3,2,4,8,-,-,14.333333333333334,0,-,-,-,-,6,5.133333333333334,23.666666666666668,9.333333333333334,8.666666666666666,6.5,-,0,4.4,4.444444444444445,7.538461538461538,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Araucania,9.0,Renaico,9209.0,10833.0,1.333333333,1.571428571,2.5,2.625,3,2.166666667,15,2.5,4,2.24,5.333333333,3.181818182,5,2.702702703,3.421052632,4.05,2.076923077,2.636363636,3.421052632,2.846153846,3.136363636,2.853658537,3.423076923,2.196721311,2.558823529,3,2.5,3.022222222,3.8125,2.670103093,2.93814433,2.847058824,2.427710843,3.981481481,3.086956522,3.157894737,4.833333333,2.869565217,4.115384615,2.666666667,4,8,1.5,4,4,-,-,-,1,-,6,12,2.857142857142857,12,9,3.6,6,-,-,3.6,4.833333333333333,9.833333333333334,9.6,5,8.2,11.833333333333334,5.8,5.5,1.6538461538461537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Araucania,9.0,Traiguen,9210.0,19314.0,3.5,0.923076923,3.4,4.2,2.133333333,3.5,3.304347826,6.25,3,2.285714286,6.25,4,2.9,3.722222222,3.517241379,3.282608696,3.731707317,1.977777778,2.708333333,3.265306122,2.946428571,3.150943396,3.185714286,3.195652174,2.261538462,3.222222222,3.862745098,2.848484848,4.411764706,3.071428571,2.916666667,3.788461538,4,4.176470588,3.52,2.564102564,2.23255814,4.481481481,3.242424242,5.055555556,6.058823529,4.857142857,4.8,6.333333333,2.285714286,4,3.714285714,4.875,12.75,2.25,9,-,1,1,-,2.75,3.8333333333333335,-,7.333333333333333,12,1.75,4,10,-,0,2,13.5,4.666666666666667,2.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Araucania,9.0,Victoria,9211.0,35467.0,1.307692308,3,2.269230769,2.911764706,3.642857143,3.027777778,4.612903226,3.777777778,3.305555556,4.810810811,6.777777778,3.382978723,4.27027027,3.706896552,3.891156463,4.357142857,2.913669065,3.322916667,3.494382022,3.306818182,3.741071429,3.118181818,3.575,3.095238095,2.85106383,3.1,3.434210526,2.426966292,3.61038961,3.152777778,3.391891892,3.267080745,3.3,3.544776119,3.339449541,2.98630137,2.898734177,2.409836066,4.368421053,4.311111111,5.44,4.533333333,3.642857143,4.444444444,4.875,6.307692308,5.4,3.571428571,5.454545455,8,-,7,9.75,3,2.5,6.5,4.818181818181818,14.5,5.444444444444445,10.777777777777779,7.538461538461538,34.5,7.4,4.4,5.1,5.5,6.142857142857143,8.884615384615385,3.5168539325842696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Puerto Montt,10101.0,269398.0,1.523465704,1.964401294,1.845272206,1.935344828,2.552699229,2.471544715,1.958024691,2.8820059,2.393048128,2.496969697,2.643916914,2.386462882,2.706004141,2.292286874,2.056883759,2.032467532,2.019654088,2.212264151,2.170621469,2.11483871,2.230642504,1.965732087,1.89171123,2.259385666,2.166112957,2.380701754,2.063432836,2.128547579,2.436762226,2.297113752,2.286343612,2.280871671,2.609756098,2.64990689,2.380875203,2.473421927,2.664220183,2.632653061,2.43452381,2.951310861,3.014218009,2.96,2.757961783,2.5,2.545454545,4.275862069,2.793103448,5.5,4.564102564,3.526315789473684,3.3333333333333335,4.569230769230769,6.722222222222222,7.219512195121951,4.333333333333333,6.151515151515151,5.382352941176471,4.389830508474576,3.3421052631578947,3.2768166089965396,3.6965699208443272,3.7191011235955056,3.6,3.4,4.4,3.910614525139665,3.563063063063063,4.737179487179487,1.6175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Calbuco,10102.0,36744.0,1.68,0.978723404,1.612244898,1.4625,1.80620155,2.025,0.952380952,1.816793893,1.851351351,1.833333333,3.053571429,2.220779221,2.647887324,1.705882353,1.4,1.510373444,2.206521739,2.472340426,2.672955975,2.407142857,2.307692308,2,2.19,3.030927835,3.013888889,2.2,2.38,2.487179487,3.304347826,2.766666667,2.891891892,2.733333333,3.452380952,2.7625,2.632,2.8515625,3.787234043,2.881188119,3.060606061,2.962962963,3.25,2,2.705882353,4.7,3,6.2,2.25,3,3,-,6,5.333333333333333,8,10.11111111111111,7.166666666666667,8.333333333333334,9.333333333333334,3.4074074074074074,7.72093023255814,4.753246753246753,4.3977272727272725,3.7169811320754715,4.3,3.5,3.7,3.823529411764706,3.6451612903225805,3.65,2.7555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Cochamo,10103.0,4006.0,-,-,-,6.5,5,14.5,13,-,1.6,2.8,6.5,3,3.090909091,6.666666667,1.894736842,4.777777778,3.944444444,3.461538462,3.666666667,2.375,-,3.25,2.5,1.375,6,2.555555556,3.157894737,1.4,0.6875,1.785714286,1.666666667,2,-,5,3,4,2.4,6,5,-,1,-,-,-,-,-,-,-,-,-,-,-,3.5,-,-,1,-,2,4.8,7.5,1.8,13,1.8,-,0,8,3,5,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Fresia,10104.0,12656.0,1.388888889,0.764705882,1.6875,1.6,5.25,4,1.090909091,1.5,2.75,3.5,2.038461538,3.55,4.043478261,1.80952381,2.593220339,1.891566265,1.810126582,1.905405405,1.892857143,2.774193548,2.62962963,2.5,4.444444444,2.761904762,3.153846154,2,1.666666667,1.677419355,2.130434783,3.642857143,3.357142857,3.6,2.594594595,1.741935484,2.095238095,2.162162162,1.666666667,2.857142857,1.444444444,2.083333333,2.8,1.555555556,3.555555556,3.5,5.8,3.388888889,4.333333333,6,14,6.333333333333333,1,1,-,-,-,-,0,4,2.4285714285714284,2.5,4.6,6.6,2.4,3.8,4.6,2.857142857142857,3.7777777777777777,2.533333333333333,2.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Frutillar,10105.0,20223.0,1.463414634,1.372093023,0.769230769,1.476190476,1.928571429,2.052631579,1.769230769,3.636363636,1.692307692,3.291666667,1.8,2.266666667,2.068181818,2.236363636,2.289473684,2.336734694,2.461538462,2.318681319,1.944444444,1.852459016,1.769230769,1.977272727,1.571428571,2.280701754,1.835820896,1.979166667,2.306122449,2,1.888888889,1.541176471,1.966666667,2.615384615,2.607843137,1.905405405,1.929577465,2.073529412,2.035087719,1.431818182,2.625,4.363636364,3.388888889,2,4.272727273,3.666666667,2.090909091,2.2,3.25,2.8,14.66666667,34,5,5.5,-,8,3.8333333333333335,6.4,2.4545454545454546,5,3,3,3.357142857142857,2.3333333333333335,3.2,1.5,2.5,12.166666666666666,2.7857142857142856,3.9393939393939394,2.0384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Los Muermos,10106.0,17817.0,1.4,2.32,1.260869565,2.921052632,1.680851064,2.740740741,2.230769231,2.916666667,1.896551724,3,2.222222222,4.363636364,2.594594595,3.25,2.315217391,2.063829787,2.408163265,1.971153846,1.752212389,1.964912281,2.357142857,2,1.545454545,2.308823529,1.532258065,2.068181818,1.880952381,1.950819672,2.50877193,2.095238095,2.421052632,2.866666667,2.25,2.058823529,1.756097561,2.863636364,1.857142857,2.347826087,2.366666667,1.875,1.347826087,1.833333333,3.5,1.8,1.6,8,3,8,2,-,-,-,-,2.2857142857142856,6,3,12,3.1666666666666665,4,3.9,7.285714285714286,4.6,4.6,4.2,4.7,11,5,4.666666666666667,1.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Llanquihue,10107.0,18621.0,1.592592593,2.181818182,1.681818182,1.805555556,2.666666667,1.681818182,2.611111111,2.428571429,2.105263158,2.285714286,2.92,3.947368421,3.333333333,4.777777778,3.009803922,2.488721805,2.302158273,2.086330935,2.303030303,3.40625,2.490196078,1.892857143,2.241935484,2.23,2.035087719,2.240740741,2.4,2.9,2.32,2.5,1.87755102,2.677419355,2.913043478,2.877192982,2.266666667,2.178947368,2.918367347,2.571428571,2.625,2.9375,3.074074074,5.142857143,2.523809524,1.675,4.533333333,2.8,3.909090909,2.727272727,4.5,3.3333333333333335,8,4.857142857142857,6,4,8.5,9.142857142857142,4.25,5.85,3.5185185185185186,5.25,6.157894736842105,11.090909090909092,5.2,5.2,5.7,5.454545454545454,4.476190476190476,3.130434782608696,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Maullin,10108.0,14894.0,0.714285714,1.4,1.25,1.923076923,1.724137931,2.245614035,2.870967742,2.454545455,2,2.655172414,2.157894737,1.404255319,1.677419355,1.918918919,1.632183908,1.691056911,1.635869565,1.461077844,1.211111111,1.226415094,1.769230769,1.639344262,1.461538462,1.451612903,1.631578947,1.789473684,1.724137931,1.875,1.352941176,3.416666667,1.28125,2.111111111,2.318181818,2.5,1.85,1.827586207,3,1.208333333,1.3125,1.947368421,3.222222222,2,1.777777778,2.375,1.333333333,0.5,-,2,-,7,-,-,1.75,9,16,1.2,1.25,2.5,2.230769230769231,5.857142857142857,1.9411764705882353,7.5,15,-,0,4.666666666666667,3.75,4.333333333333333,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Puerto Varas,10109.0,48620.0,1.916666667,1.157894737,3.236842105,3.393939394,2.04,2.12987013,2.72,3.492063492,3.388888889,2.3125,3.416666667,2.963636364,2.708333333,2.615384615,2.851428571,2.666666667,2.696202532,3.38071066,2.579234973,2.516129032,2.418478261,2.545454545,3.072992701,2.891719745,2.920863309,2.897959184,2.717171717,2.226890756,2.253521127,2.366666667,3.6,2.847058824,2.745762712,2.321167883,2.656716418,2.390243902,2.698924731,2.305785124,2.296703297,2.116883117,2.779661017,2.558823529,2.054054054,4.269230769,2.096774194,3.0625,4.2,1.967741935,4.875,4.777777777777778,4.428571428571429,7.9,4.777777777777778,1.875,5.9,6.3076923076923075,4.875,3.4615384615384617,4.641791044776119,2.897727272727273,4.4655172413793105,4.5,6.2,4.6,4.9,4.342105263157895,3.9696969696969697,4.079365079365079,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Castro,10201.0,47607.0,3.1,3.916666667,2.892857143,5.788461538,3.32038835,3.75,2.830508475,5.847222222,4.482142857,5.35,4.45,4.790697674,4.233333333,4.111111111,3.303225806,3.108490566,3.217741935,2.610091743,3.134969325,3.044585987,2.539568345,2.93220339,3.088235294,3.220183486,2.534653465,3.0625,3.047619048,2.155339806,2.573333333,3,3.536585366,3.196078431,3.291338583,2.505882353,2.497487437,2.683453237,2.742647059,2.966386555,3.773195876,3.238095238,3.311111111,3.620689655,3.75862069,4.128205128,2.6,2.421052632,4.7,3.833333333,3.4375,5.555555555555555,22,5.875,5.375,4.647058823529412,2.347826086956522,6.136363636363637,3.4901960784313726,3.4634146341463414,4.183673469387755,3.782608695652174,3.5675675675675675,3.215686274509804,4.1,3.9,2.8,3.4347826086956523,3.3461538461538463,3.590909090909091,1.3434343434343434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Ancud,10202.0,42458.0,5.857142857,3.214285714,3.466666667,5.814814815,4.452380952,3.525,2.130434783,4.77027027,3.911764706,4.745454545,2.903225806,3.431034483,4.306666667,3.663043478,3.020942408,3.567839196,3.130232558,3.181818182,2.869565217,2.778947368,2.833333333,2.417647059,2.909090909,2.57037037,2.409836066,2.310077519,2.821917808,2.512820513,3.264150943,2.927272727,2.431506849,3.096,2.620253165,2.21025641,2.129186603,2.187134503,2.318584071,2.782051282,2.983050847,2.472222222,3.176470588,3.105263158,2.666666667,5,2.625,3,2.45,7.5,7.5,8,10.7,13.75,6.25,4.4,3.25,5,1.7333333333333334,5,5.5,5.793103448275862,3.5714285714285716,8.538461538461538,8.9,4.1,5,3.2857142857142856,6,3.303030303030303,1.7792207792207793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Chonchi,10203.0,16013.0,8,3.820512821,2.577464789,3.447761194,2.753846154,3.268292683,2.909090909,6.08,3.5625,4.083333333,7.357142857,5.916666667,3.875,3.981132075,3.773333333,3.4625,3.358208955,2.792207792,2.806451613,2.261904762,3.24137931,2.545454545,3.351351351,2.860465116,2.102564103,2.523809524,2.212765957,2.218181818,3.371428571,2.3,3.2,3.146341463,1.98245614,2,2.367647059,3.205128205,2.142857143,2.484848485,3.153846154,2.275862069,3.666666667,1.666666667,3.583333333,2.272727273,3.333333333,5.5,3.75,3,6,-,12,10.25,-,12,2.6666666666666665,6.333333333333333,6.333333333333333,-,3.6666666666666665,3.473684210526316,4.111111111111111,4.411764705882353,3.4,3.7,5.4,3.6,4.722222222222222,4.2727272727272725,1.434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Curaco de Velez,10204.0,4066.0,3,1.5,-,3.5,8,5,2,3.083333333,6.666666667,3.2,4,4,4.8,5.0625,4.166666667,3.4,4.964285714,4.263157895,3.5,4.75,4.6,5.333333333,2.888888889,3.066666667,3.545454545,2.9375,5.615384615,3,3.75,2.6,4.333333333,3,2.0625,5.333333333,3.157894737,3.4375,3.095238095,3.611111111,2,1,4,3,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,3,-,4.5,3.3333333333333335,7,3.5,-,0,33,10.2,6,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Dalcahue,10205.0,15069.0,4,4.888888889,3.615384615,1.548387097,3.095238095,4.076923077,2.045454545,3.740740741,6.428571429,3,3,1.925925926,2.552631579,3.76744186,2.299065421,2.237623762,2.036231884,2.591836735,1.546666667,2.058823529,2.666666667,1.769230769,4.416666667,2,2.04,2.684210526,2,1.771428571,3,2.1,2.423076923,2.326923077,1.754385965,1.636363636,2.066666667,2.275362319,1.448275862,2.342857143,2.3125,2.526315789,1.25,1.75,2.285714286,2.625,4.25,4,3.75,4,9,1.6,5,2,-,2,0,-,2,6,3.125,10,5,4.4,5.3,2.5,3,3.75,3.6,2.5384615384615383,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Puqueldon,10206.0,4201.0,-,6,6.2,3,5,3.615384615,2.142857143,4.2,6.428571429,7,8.5,4,4.375,2.523809524,1.739130435,6.5,3.178571429,4.266666667,4.333333333,4.571428571,0.75,1.75,2.090909091,3.608695652,6.4,4.384615385,4.5,3.785714286,2.476190476,2.769230769,12,5,1.75,2.727272727,3.310344828,2.891891892,2.878787879,3,3.393939394,3.548387097,3,2.666666667,5,4.333333333,2.8,6.166666667,3,2.5,2.166666667,2.3333333333333335,6.2,-,-,-,-,-,7,2,3.6666666666666665,11,3,0,-,-,0,4.25,-,2.5714285714285716,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Queilen,10207.0,5543.0,-,-,4,1.333333333,10,3.111111111,2.857142857,2.657142857,20.33333333,4.272727273,13,1,5,9.333333333,4.5625,4.4,3.857142857,6.5,8.5,4.357142857,5.583333333,13,2.142857143,4.111111111,2.230769231,3.285714286,2.166666667,2,3,2.75,6,2.833333333,5.2,1.04,3.583333333,2.785714286,4.142857143,3.75,2.083333333,3.9,4.25,3.714285714,4.2,4.666666667,4,2,-,-,2,-,-,2,-,8,3,-,3,9,7.75,4.142857142857143,2.6,8,8.7,-,0,2,9,-,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10.0,Quellon,10208.0,29309.0,1,6.047619048,1.613636364,2.266666667,3.461538462,7.8,2.875,5.941176471,9.583333333,4.186046512,5.454545455,5.4,6.043478261,3.772727273,3.036363636,4.18487395,2.425438596,4.643617021,3.659340659,2.932432432,3.681818182,2.76,3.32,2.921052632,2.548387097,3.782608696,2.6,3,4.234042553,3.68,4.484848485,3.942857143,3,2.4,3.761904762,6.083333333,4.369565217,2.743243243,3.310344828,3.6,3.833333333,4.631578947,3.05,4.333333333,4.166666667,5.125,8.875,4.142857143,4.571428571,7.333333333333333,4.142857142857143,15.142857142857142,9.571428571428571,3.1666666666666665,6,5.666666666666667,6.4,9.5625,7.5,7.142857142857143,2.727272727272727,4.238095238095238,2.6,-,0,3.7037037037037037,3.473684210526316,2.5,1.3934426229508197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
