sexo,edad,imce,vive_padre,vive_madre,sk1,sk2,sk3,sk4,sk5,sk6,sk7,sk8,sk9,sk10,sk11,sk12,sk13,act_fisica,area,educm,educp,madre_work
0,79,.77999997,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,2,1,13,11,-1
1,80,1.65,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,0,20,20,1
1,79,1.23,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,3,1,20,16,1
1,80,.46000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,11,-1
1,80,.079999998,0,1,1,2,1,1,3,2,5,3,1,3,1,1,1,5,1,13,13,1
0,79,.94999999,0,1,1,1,1,1,1,1,2,2,1,2,2,1,1,3,1,13,13,1
1,80,3.0799999,0,1,1,3,1,1,2,1,2,2,2,2,2,4,3,1,1,11,13,1
0,81,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,13,13,-1
1,79,1.87,0,1,1,1,2,1,1,1,2,1,3,2,1,1,2,3,1,14,13,1
0,79,-.19,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,13,12,1
0,79,1.3200001,1,0,1,2,1,1,1,2,1,2,1,2,1,1,1,3,1,13,13,1
1,79,-.090000004,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,11,9,-1
0,80,-.23,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,18,18,1
1,78,.22,1,1,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,13,13,1
0,79,-.47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,17,17,1
0,79,-.82999998,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,0
1,79,2.8699999,1,1,3,2,1,3,2,1,3,2,2,2,2,3,2,2,0,9,13,-1
1,80,.56,1,1,1,1,1,1,1,1,5,1,1,1,1,2,3,1,1,13,6,-1
0,81,.50999999,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,7,9,-1
0,81,.19,1,1,1,2,1,2,4,4,3,5,4,1,3,1,5,,1,9,9,1
0,80,.31999999,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,0,0,0
1,79,-.16,0,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,16,17,-1
0,84,.41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,9,1
1,79,2.73,0,1,1,2,2,3,3,2,1,2,2,2,2,1,2,1,1,15,13,-1
1,80,.92000002,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,13,13,1
1,80,4.3099999,1,1,3,3,4,3,1,3,5,3,1,2,2,1,4,3,1,9,9,-1
1,80,.059999999,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,13,13,1
1,81,2.6900001,1,1,1,2,1,1,2,2,3,3,1,2,1,2,1,3,1,9,12,1
1,80,.38999999,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,13,13,0
0,79,3.77,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,13,13,-1
0,80,-.62,0,1,1,2,1,5,1,2,1,2,1,1,1,2,1,2,1,13,13,1
1,79,2.5899999,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,14,16,1
0,79,.74000001,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,13,14,-1
0,82,1.14,0,1,2,2,2,2,1,1,4,1,1,2,1,2,1,1,1,18,17,0
1,79,-1.1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,13,13,-1
0,79,.69999999,1,1,1,1,3,2,3,2,1,2,1,2,2,2,3,1,1,9,13,-1
0,79,2.75,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,17,13,1
0,80,-.07,1,1,1,3,1,1,2,2,2,3,1,3,2,2,1,2,1,13,10,-1
0,81,-.23,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,18,16,1
0,79,.63,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,15,13,-1
1,81,.86000001,1,1,1,1,1,1,1,2,3,2,1,2,2,3,2,2,1,16,13,1
0,80,.74000001,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2,3,1,17,18,1
1,80,2.96,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,13,13,1
1,79,2.1900001,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,2,0,13,13,1
0,79,1.28,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,13,13,1
1,79,1.91,1,1,1,2,2,1,1,2,2,1,2,2,1,1,1,3,1,17,13,1
0,79,1.27,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,3,0,13,13,-1
0,80,.41999999,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1,17,13,-1
0,79,3.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,13,0
1,79,3.5699999,1,1,1,4,1,2,1,1,2,1,1,2,2,1,1,2,1,8,9,-1
1,79,2.8199999,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,3,1,16,13,1
1,79,3.99,0,1,1,1,1,1,1,1,2,1,1,3,1,3,3,1,1,9,13,0
1,79,2.1800001,0,1,1,1,1,1,1,2,4,1,1,3,2,2,3,2,1,13,13,1
0,79,.11,1,1,1,1,1,2,2,1,2,3,1,2,1,1,2,3,1,13,15,1
0,79,.87,1,0,1,1,2,2,2,2,2,2,1,2,2,3,2,1,1,13,15,1
0,81,.33000001,1,1,1,2,1,1,1,1,4,2,5,1,2,2,1,3,1,22,11,1
1,80,2.3499999,1,1,1,1,1,1,1,3,2,1,1,2,1,1,2,2,1,9,9,1
0,79,.79000002,0,1,1,3,3,3,1,1,1,2,3,1,1,1,2,2,1,13,13,-1
1,80,-1.24,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1
0,79,.99000001,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,13,13,-1
0,81,2.3699999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,13,9,-1
1,80,1.15,0,1,1,2,1,2,1,1,2,1,1,1,1,1,1,,1,13,13,1
1,80,-1.25,1,1,1,2,1,1,1,3,1,1,1,2,2,1,2,3,1,13,7,-1
0,80,1.08,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,9,9,0
1,79,-1.05,1,1,1,1,1,1,2,1,2,2,2,2,2,2,4,1,1,14,13,-1
0,80,2.4100001,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,13,13,-1
0,79,-.2,0,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,13,11,-1
0,78,-.16,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,13,13,1
1,80,-.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,13,13,1
1,80,.52999997,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,3,1,15,13,1
1,79,.40000001,1,1,1,2,1,1,1,1,2,2,1,3,1,3,3,,1,13,13,0
0,81,1.54,0,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,13,10,-1
0,81,2.6500001,1,1,1,3,4,1,1,3,1,1,4,1,1,5,5,1,0,13,9,-1
1,79,2.1400001,1,1,1,2,1,1,2,1,4,1,2,2,2,2,4,2,1,16,15,1
0,79,1.17,1,1,1,1,1,1,2,1,1,1,1,2,1,2,3,2,1,14,15,1
1,80,3.02,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,3,1,13,9,1
1,81,-.34,0,1,1,2,1,1,2,3,3,2,1,3,2,2,4,3,1,11,11,1
1,80,1.96,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,2,1,13,13,0
0,80,.94999999,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,13,15,1
1,79,1.08,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,13,13,1
1,80,1.45,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,13,10,-1
1,80,3.2,0,1,1,2,2,1,1,2,1,2,1,3,1,2,3,2,1,16,13,1
1,81,.81999999,0,1,1,1,1,1,2,1,1,3,1,4,1,1,1,,1,11,0,-1
0,79,.57999998,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,13,13,-1
0,80,-1.36,0,1,1,2,1,2,1,2,2,2,2,2,2,3,1,2,0,18,13,1
0,80,1.71,1,1,1,2,1,1,1,1,3,2,1,2,1,1,2,5,1,13,13,-1
1,80,2.5699999,1,1,3,3,1,1,1,1,4,1,1,3,3,2,2,2,1,13,6,-1
0,79,2.74,1,1,1,3,2,2,2,1,2,2,1,1,1,2,2,2,1,17,13,-1
1,79,-.029999999,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,,1,13,13,-1
1,80,1.17,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,,1,13,6,1
0,79,-.33000001,1,1,1,1,1,1,3,1,4,5,1,3,2,1,1,1,1,9,6,-1
1,79,-.28999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,-1
0,80,.27000001,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1,,12,-1
1,79,.83999997,0,1,2,2,2,2,2,2,3,1,2,2,2,2,3,,0,15,14,1
0,80,-.029999999,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,15,13,1
0,80,2.3099999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,13,13,1
1,79,1.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,13,1
1,79,1.21,0,1,1,1,1,1,1,1,3,3,1,1,1,1,1,3,1,13,13,-1
0,79,-2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,1,22,13,1
0,80,-.95999998,0,1,1,2,1,1,2,3,4,2,1,2,1,2,1,1,1,13,13,1
1,81,1.65,0,1,1,2,1,1,2,2,3,2,1,1,1,1,1,1,1,19,14,1
0,80,1.4,0,1,2,2,1,1,2,1,3,2,1,2,2,1,1,2,1,16,16,1
0,80,-1.0599999,1,1,1,1,1,1,3,3,1,3,1,1,1,1,1,,1,13,13,-1
1,79,3.05,1,1,1,1,1,1,1,1,3,3,1,2,1,2,2,2,1,13,17,-1
1,80,-.090000004,0,1,1,1,1,1,1,2,2,1,1,3,2,1,4,3,1,13,10,1
1,80,1.23,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,13,13,-1
0,81,.55000001,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,0,13,13,-1
1,79,.67000002,0,0,2,2,2,1,1,1,3,1,1,3,2,2,3,3,0,13,13,1
1,80,1.0700001,0,1,1,2,1,1,2,1,4,2,1,4,3,3,5,1,1,16,13,1
0,79,1.1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,13,13,0
1,79,2.8699999,2,0,1,1,1,1,1,3,2,1,2,3,1,1,1,3,1,11,18,1
1,80,2.8699999,0,1,1,2,1,1,2,3,1,3,1,1,1,1,3,3,1,15,13,1
1,80,2.04,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,19,19,0
1,79,.63999999,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,3,1,11,13,1
0,80,.75999999,0,1,1,1,1,1,1,1,1,3,1,1,1,2,1,3,1,13,13,1
1,80,1.13,1,1,1,1,2,2,1,1,3,1,1,3,1,1,1,3,1,18,15,-1
1,80,-1.28,1,1,1,1,2,1,1,1,1,2,1,3,1,2,3,2,1,13,13,1
1,80,1.4299999,0,1,1,2,1,1,1,2,3,1,1,2,1,1,1,1,1,16,13,-1
0,80,0,1,1,1,2,1,1,1,5,1,1,2,2,1,1,1,2,1,13,13,-1
0,79,.88999999,1,1,1,2,1,1,3,4,1,4,2,2,2,1,1,3,1,11,9,1
0,81,-2.0899999,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,13,18,-1
1,84,.43000001,1,1,2,2,2,2,2,2,2,2,2,3,3,2,2,1,1,13,13,-1
0,80,1.3099999,0,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,18,17,1
0,81,2.1099999,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,3,1,16,13,1
1,79,1.52,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,,1,12,13,-1
1,79,1.9299999,1,1,1,3,1,1,4,2,1,4,1,2,3,3,5,1,1,13,13,1
1,80,4.0599999,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,3,1,13,13,1
0,80,1.77,0,1,1,1,1,1,1,1,5,5,1,1,1,1,1,2,1,10,13,-1
0,80,-2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,16,16,-1
0,80,1.72,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,5,1,17,18,1
0,79,1.6799999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,9,11,-1
1,80,2.0599999,1,1,1,2,1,1,1,4,2,1,1,3,1,1,1,5,1,12,12,-1
0,79,.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,13,13,0
0,79,2.1300001,1,1,1,1,1,2,2,2,5,3,1,2,2,1,2,3,1,11,13,-1
0,80,1.35,0,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,13,13,0
0,81,.47,1,1,1,2,1,1,2,1,4,1,1,1,2,2,2,2,1,13,9,1
1,80,2.3,1,1,1,1,1,1,1,2,1,2,2,3,4,4,2,2,1,13,15,0
0,79,.51999998,1,1,1,1,1,2,2,2,3,1,1,1,1,1,2,2,0,9,13,-1
0,80,-.30000001,1,0,1,2,1,1,1,2,2,2,1,3,2,1,4,2,1,,13,-1
1,79,1.02,0,1,1,1,1,1,1,1,4,2,1,1,1,1,1,2,0,11,11,1
0,79,1.3099999,0,1,1,3,1,3,1,1,2,3,3,3,3,1,1,1,1,13,3,1
1,80,-.44999999,0,1,1,2,1,1,1,3,1,1,1,4,1,1,2,5,1,8,11,0
1,79,.44999999,0,1,1,1,1,1,1,1,2,1,1,3,1,1,1,2,1,13,13,0
1,81,3.9100001,1,1,1,1,1,1,1,2,2,2,1,3,2,1,1,5,0,9,9,-1
1,80,.38999999,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0,13,10,1
0,80,.62,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,4,1,13,13,-1
0,82,-.68000001,1,1,2,2,2,2,2,5,5,1,1,1,1,1,1,2,1,13,13,1
0,80,-1.41,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,9,9,0
0,81,-.059999999,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,17,18,1
1,79,-.60000002,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,15,13,1
0,79,1.04,0,1,1,1,1,3,1,1,1,3,3,2,2,3,3,1,1,13,13,-1
1,79,2.79,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,9,9,-1
1,79,.15000001,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,3,1,13,11,-1
0,80,1.39,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,9,15,-1
1,79,.57999998,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,3,1,11,11,1
1,80,1.72,1,1,1,2,2,1,1,2,1,1,1,2,1,2,5,3,1,13,18,-1
1,80,.050000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,17,18,1
1,79,3.3,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,17,13,1
1,79,.93000001,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,9,0,-1
0,80,1.4299999,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,13,13,-1
1,81,1.1900001,1,1,1,3,1,1,2,3,1,2,1,1,1,2,3,2,1,11,5,-1
0,81,-1.95,0,1,1,1,1,1,3,2,3,1,1,2,2,1,1,3,1,10,10,1
0,80,1.96,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,1,13,13,-1
0,79,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,13,9,1
1,80,4.27,0,1,2,3,1,2,1,1,5,3,2,1,2,1,3,2,1,13,13,1
0,80,.22,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,13,1
1,79,-1.03,0,1,1,1,2,1,1,2,1,2,2,2,2,3,1,2,1,16,20,1
1,80,-.70999998,1,0,1,1,1,1,2,1,2,2,1,2,2,2,2,3,1,,13,-1
1,79,1.13,1,1,1,2,1,2,1,2,3,1,1,3,2,2,2,3,1,16,13,1
0,81,2.55,1,1,1,1,1,1,1,1,1,4,1,2,2,1,1,1,1,13,20,-1
1,80,2.51,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,12,16,1
1,80,.40000001,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,12,10,1
0,79,.54000002,0,1,1,2,2,2,2,2,3,2,2,3,2,2,2,3,1,8,10,1
0,79,1.1900001,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,13,9,1
0,79,1.5599999,1,1,1,1,2,1,2,2,3,3,1,1,1,1,2,1,1,11,11,-1
1,79,1.6799999,1,1,1,1,1,1,1,1,5,1,2,2,1,1,1,3,1,13,13,-1
0,80,2.78,0,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,1,13,13,1
0,79,.17,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,13,15,-1
1,80,2.29,1,1,1,1,1,1,1,1,3,1,2,3,3,4,2,5,1,9,8,-1
0,81,.14,0,1,1,1,1,1,1,1,3,1,1,3,2,1,1,1,0,9,13,-1
1,80,2.1900001,1,1,1,1,1,1,1,1,3,1,2,3,2,1,3,3,1,13,13,1
1,80,1.24,1,1,3,3,3,4,3,3,3,4,3,3,3,3,3,2,1,13,13,-1
1,80,-2.3800001,0,1,1,3,1,1,2,3,2,1,1,4,3,1,3,3,1,9,9,0
0,79,2.47,1,1,3,3,3,3,2,1,3,2,2,3,3,3,3,1,1,0,7,1
1,79,2.6099999,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,2,1,11,9,-1
1,79,3.6199999,1,1,1,2,2,2,2,2,2,2,2,1,2,3,1,2,1,18,22,1
1,79,.14,1,1,1,1,1,1,2,1,5,1,1,1,1,1,1,,1,9,13,-1
0,80,.38,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,0,9,7,-1
0,80,1.29,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,-1
0,80,-.059999999,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,22,22,1
1,79,1.35,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,11,11,-1
0,85,-3.23,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,13,10,-1
0,79,2.75,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,13,13,0
0,79,.46000001,0,1,1,2,1,2,1,2,1,1,1,3,2,2,2,3,1,13,13,1
0,79,1.98,0,1,1,1,1,1,1,1,2,1,1,2,2,1,1,3,1,15,13,-1
0,79,2.29,0,1,1,1,1,1,1,1,5,1,1,3,2,2,1,2,1,17,20,1
1,79,.37,0,1,1,1,1,1,1,1,4,3,1,2,1,1,1,3,1,9,13,-1
1,80,1.6799999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,15,12,1
0,81,.88999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,4,4,-1
1,80,-2.1300001,0,1,2,2,2,2,2,1,3,1,1,3,2,2,1,2,1,12,10,-1
0,80,-1.38,1,1,1,3,2,2,1,1,5,1,1,1,1,2,1,2,1,13,13,-1
0,80,.44,1,1,1,1,1,1,1,2,2,2,1,3,3,4,3,5,1,11,13,1
1,79,1.09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,13,15,1
1,81,-.31,1,1,1,3,3,1,1,1,3,1,1,1,1,1,1,3,1,13,16,1
0,79,2.3299999,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,15,13,1
1,79,1.47,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,13,13,1
0,79,1.87,1,1,3,2,3,3,1,1,2,2,3,2,2,2,2,1,1,6,10,-1
1,80,.47999999,1,1,1,1,1,1,1,1,2,3,2,3,2,1,1,2,1,13,13,0
0,80,.059999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,13,13,-1
1,79,1.79,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,13,13,-1
0,81,1.59,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,17,13,-1
1,79,.41999999,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,13,13,-1
0,84,2.6099999,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,10,13,-1
0,80,.88,1,1,1,1,1,1,1,2,4,3,1,2,1,3,3,1,1,13,13,1
1,79,2.8199999,1,1,1,2,3,3,1,1,1,1,2,3,2,1,3,3,1,13,13,-1
0,80,.47,1,1,3,3,2,3,3,2,3,3,2,2,2,2,2,2,1,9,9,-1
1,79,2.77,1,1,1,2,1,1,1,1,3,1,1,2,1,1,1,3,1,18,20,-1
0,79,-.16,1,1,2,2,2,2,2,3,4,1,2,3,3,3,1,2,1,13,13,1
1,80,1.87,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,13,1
1,80,-.82999998,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,11,13,-1
0,83,.20999999,0,1,1,1,1,1,2,1,1,1,1,4,1,1,1,2,1,13,10,1
0,79,1.04,1,1,1,1,1,1,2,2,4,2,1,1,1,2,1,3,1,13,12,-1
0,81,-.2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,18,13,-1
0,80,.41999999,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,13,11,-1
0,80,.44999999,1,1,1,2,2,2,1,2,3,2,3,3,2,2,2,3,1,13,20,-1
0,83,.33000001,1,1,2,2,2,2,2,1,4,2,2,2,2,2,3,2,1,10,6,1
1,79,-2.1700001,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,10,10,1
0,80,.58999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,13,-1
1,80,2.5599999,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,0,4,9,-1
0,80,.039999999,0,1,1,1,1,1,1,2,2,1,1,2,1,2,1,5,1,18,13,0
1,80,1.42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,9,13,-1
1,80,2.0599999,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,13,13,-1
1,81,.37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,13,0
0,79,.5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,13,13,-1
0,79,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,22,22,0
0,80,.11,1,1,1,2,1,1,1,1,4,2,1,2,1,2,1,3,1,13,14,-1
1,80,3.26,0,1,1,2,1,1,3,2,2,1,3,1,1,1,1,2,1,11,13,0
1,79,.92000002,1,1,1,1,2,1,1,1,2,1,1,1,1,3,1,3,1,16,16,1
1,79,1.0599999,0,1,1,1,1,1,1,1,2,3,1,1,1,1,1,,1,13,13,1
0,80,1.6,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,10,10,1
0,79,-.75999999,1,1,1,2,1,2,1,1,4,1,1,2,1,1,2,3,1,18,15,1
0,80,-.57999998,0,1,1,2,1,1,2,2,2,3,1,1,1,2,1,3,1,13,13,1
1,80,.38999999,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,13,17,-1
1,80,2.45,1,1,1,2,1,1,1,2,2,2,1,3,2,2,3,3,1,13,13,0
1,80,2.6900001,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,10,13,-1
0,81,-2.6199999,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,2,1,12,13,-1
0,81,2.6600001,0,1,1,2,1,1,2,1,3,3,1,3,1,3,1,,1,13,13,-1
0,80,1.77,1,1,1,1,1,1,2,1,3,2,1,1,2,1,2,2,1,9,13,-1
0,80,1.02,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,13,13,1
1,80,1.1900001,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,,1,13,13,1
1,79,2.8199999,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,13,12,0
1,79,1.21,0,0,3,2,1,2,1,1,1,3,1,1,1,1,1,3,0,13,9,-1
1,80,.54000002,0,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,18,13,1
0,80,1.27,0,1,2,2,2,2,1,2,3,1,1,2,2,1,3,1,0,13,13,1
1,79,-.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,13,13,-1
1,81,.98000002,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,1,9,9,-1
0,80,-.34999999,0,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,11,13,1
0,80,1.67,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,13,13,-1
0,79,.88,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,11,15,-1
1,79,2.4100001,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,0,13,13,-1
0,80,-.07,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,1,13,13,-1
0,80,.2,0,1,1,3,1,1,1,2,3,1,1,1,1,3,1,2,1,13,13,1
1,81,-.88,0,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,1,13,9,0
0,79,2.4400001,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,5,1,13,16,-1
1,80,.74000001,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,12,13,1
1,82,.44999999,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,3,1,9,8,-1
0,79,-.23999999,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,,1,9,12,1
1,81,.76999998,0,1,1,1,1,1,2,2,5,1,1,3,1,1,1,5,0,10,8,-1
0,79,2.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,13,9,0
0,79,1.03,0,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,13,13,0
0,79,2.1099999,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,13,9,-1
1,79,-.23999999,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,-1
0,81,-.23999999,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,2,1,16,15,1
1,79,3.29,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,3,1,14,16,1
0,82,1.59,0,1,1,3,1,1,3,2,2,1,1,2,1,1,1,5,1,15,13,1
1,79,.41999999,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,13,13,-1
0,79,.31999999,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,1,13,13,-1
0,79,1.1900001,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,13,13,1
1,81,.60000002,1,1,1,3,3,2,2,1,2,2,2,3,2,2,2,3,1,13,13,-1
0,79,1.17,0,1,1,1,1,1,2,1,2,1,2,2,2,4,1,3,1,13,13,1
1,80,2.6600001,1,1,1,1,1,1,1,1,3,3,2,2,2,3,2,2,1,13,11,0
1,79,2.3199999,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,13,12,-1
1,80,1.29,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1,9,12,0
