region,semana,paso,nom_comuna,comuna,fecha_inicio,fecha_termino,var_salidas,var_salidas_cota_inferior,var_salidas_cota_superior
15,9,0.0,ARICA,15101,2020-03-02,2020-03-06,0.9786220841739328,0.9668488984996272,0.9903952698482386
15,10,0.0,ARICA,15101,2020-03-09,2020-03-13,1.0096047301517614,1.0096047301517614,1.0096047301517614
15,11,0.0,ARICA,15101,2020-03-16,2020-03-20,0.8728605413688252,0.8728605413688252,0.8728605413688252
15,12,0.0,ARICA,15101,2020-03-23,2020-03-27,0.7984809488616587,0.7984809488616587,0.7984809488616587
15,13,0.0,ARICA,15101,2020-04-01,2020-04-03,0.8032448597092929,0.7997847815096014,0.8067049379089847
15,14,0.0,ARICA,15101,2020-04-06,2020-04-10,0.7916085662970899,0.7909054147314517,0.7923117178627284
15,15,0.0,ARICA,15101,2020-04-13,2020-04-17,0.7730138163361555,0.7502345226668646,0.7957931100054464
15,16,1.0,ARICA,15101,2020-04-20,2020-04-24,0.6596003454089456,0.6285161445356333,0.6906845462822581
15,17,1.0,ARICA,15101,2020-04-27,2020-05-01,0.7007266815198583,0.6721753996372265,0.7292779634024901
15,18,1.0,ARICA,15101,2020-05-04,2020-05-08,0.7172470470277532,0.6881733873084067,0.7463207067470998
15,19,1.0,ARICA,15101,2020-05-11,2020-05-15,0.721420425251835,0.6924970934236113,0.7503437570800587
15,20,0.0,ARICA,15101,2020-05-18,2020-05-22,0.8291401612750164,0.8083020058120325,0.8499783167380003
15,21,0.0,ARICA,15101,2020-05-25,2020-05-29,0.8266465457343065,0.7882347285750516,0.8650583628935614
15,22,0.0,ARICA,15101,2020-06-01,2020-06-05,0.8365542988917782,0.8197053681235124,0.8534032296600441
15,23,0.0,ARICA,15101,2020-06-08,2020-06-12,0.8320868620870613,0.8223347975421759,0.8418389266319467
15,24,0.0,ARICA,15101,2020-06-15,2020-06-19,0.8339766281747231,0.8252447727774697,0.8427084835719761
15,25,0.0,ARICA,15101,2020-06-22,2020-06-26,0.8162135463640222,0.7760832440858806,0.8563438486421638
15,26,0.0,ARICA,15101,2020-06-29,2020-07-03,0.8703713845409304,0.8621420485633955,0.8786007205184653
15,27,0.0,ARICA,15101,2020-07-06,2020-07-10,0.8613031054024107,0.8481395117742738,0.8744666990305475
15,28,1.0,ARICA,15101,2020-07-13,2020-07-17,0.8159422188045511,0.7995005684273908,0.8323838691817115
15,29,1.0,ARICA,15101,2020-07-20,2020-07-24,0.7613317845805926,0.7250624117467875,0.7976011574143976
15,30,1.0,ARICA,15101,2020-07-27,2020-07-31,0.7686357817968897,0.7461418542830072,0.7911297093107723
15,31,1.0,ARICA,15101,2020-08-03,2020-08-07,0.7687597232706276,0.7427147946013598,0.7948046519398955
